Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
51,2025-10-10T08:39:00+11:00,2025-10-10,08:39,4,0,4
52,2025-10-10T08:25:00+11:00,2025-10-10,08:25,1,7,8
52,2025-10-10T08:28:00+11:00,2025-10-10,08:28,2,4,6
52,2025-10-10T08:32:00+11:00,2025-10-10,08:32,1,3,4
52,2025-10-10T08:37:00+11:00,2025-10-10,08:37,0,8,8
53,2025-10-10T08:26:00+11:00,2025-10-10,08:26,6,3,9
53,2025-10-10T08:32:00+11:00,2025-10-10,08:32,6,5,11
56,2025-10-10T08:25:00+11:00,2025-10-10,08:25,7,3,10
56,2025-10-10T08:26:00+11:00,2025-10-10,08:26,1,8,9
56,2025-10-10T08:28:00+11:00,2025-10-10,08:28,0,2,2
56,2025-10-10T08:29:00+11:00,2025-10-10,08:29,0,7,7
56,2025-10-10T08:30:00+11:00,2025-10-10,08:30,2,6,8
56,2025-10-10T08:33:00+11:00,2025-10-10,08:33,5,4,9
56,2025-10-10T08:38:00+11:00,2025-10-10,08:38,5,3,8
58,2025-10-10T08:29:00+11:00,2025-10-10,08:29,19,2,21
58,2025-10-10T08:33:00+11:00,2025-10-10,08:33,33,4,37
58,2025-10-10T08:35:00+11:00,2025-10-10,08:35,42,1,43
58,2025-10-10T08:36:00+11:00,2025-10-10,08:36,45,0,45
58,2025-10-10T08:37:00+11:00,2025-10-10,08:37,3,1,4
58,2025-10-10T08:39:00+11:00,2025-10-10,08:39,25,3,28
62,2025-10-10T08:25:00+11:00,2025-10-10,08:25,1,0,1
62,2025-10-10T08:30:00+11:00,2025-10-10,08:30,1,1,2
62,2025-10-10T08:31:00+11:00,2025-10-10,08:31,0,2,2
62,2025-10-10T08:34:00+11:00,2025-10-10,08:34,1,2,3
63,2025-10-10T08:27:00+11:00,2025-10-10,08:27,1,2,3
67,2025-10-10T08:25:00+11:00,2025-10-10,08:25,3,4,7
67,2025-10-10T08:30:00+11:00,2025-10-10,08:30,7,2,9
67,2025-10-10T08:39:00+11:00,2025-10-10,08:39,2,5,7
68,2025-10-10T08:27:00+11:00,2025-10-10,08:27,1,2,3
68,2025-10-10T08:31:00+11:00,2025-10-10,08:31,4,2,6
68,2025-10-10T08:33:00+11:00,2025-10-10,08:33,2,0,2
68,2025-10-10T08:38:00+11:00,2025-10-10,08:38,4,8,12
72,2025-10-10T08:26:00+11:00,2025-10-10,08:26,5,2,7
72,2025-10-10T08:27:00+11:00,2025-10-10,08:27,8,1,9
72,2025-10-10T08:28:00+11:00,2025-10-10,08:28,16,4,20
72,2025-10-10T08:29:00+11:00,2025-10-10,08:29,8,1,9
72,2025-10-10T08:35:00+11:00,2025-10-10,08:35,5,0,5
76,2025-10-10T08:26:00+11:00,2025-10-10,08:26,1,1,2
76,2025-10-10T08:37:00+11:00,2025-10-10,08:37,3,1,4
79,2025-10-10T08:28:00+11:00,2025-10-10,08:28,3,8,11
79,2025-10-10T08:29:00+11:00,2025-10-10,08:29,12,12,24
79,2025-10-10T08:38:00+11:00,2025-10-10,08:38,3,3,6
85,2025-10-10T08:25:00+11:00,2025-10-10,08:25,1,0,1
85,2025-10-10T08:26:00+11:00,2025-10-10,08:26,1,0,1
85,2025-10-10T08:30:00+11:00,2025-10-10,08:30,2,0,2
85,2025-10-10T08:32:00+11:00,2025-10-10,08:32,4,0,4
86,2025-10-10T08:26:00+11:00,2025-10-10,08:26,3,2,5
86,2025-10-10T08:27:00+11:00,2025-10-10,08:27,4,4,8
86,2025-10-10T08:30:00+11:00,2025-10-10,08:30,0,1,1
86,2025-10-10T08:31:00+11:00,2025-10-10,08:31,3,1,4
86,2025-10-10T08:33:00+11:00,2025-10-10,08:33,0,1,1
86,2025-10-10T08:35:00+11:00,2025-10-10,08:35,1,0,1
86,2025-10-10T08:39:00+11:00,2025-10-10,08:39,1,0,1
109,2025-10-10T08:25:00+11:00,2025-10-10,08:25,15,46,61
109,2025-10-10T08:35:00+11:00,2025-10-10,08:35,7,36,43
117,2025-10-10T08:30:00+11:00,2025-10-10,08:30,24,12,36
117,2025-10-10T08:35:00+11:00,2025-10-10,08:35,21,2,23
130,2025-10-10T08:30:00+11:00,2025-10-10,08:30,5,2,7
136,2025-10-10T08:30:00+11:00,2025-10-10,08:30,9,13,22
137,2025-10-10T08:25:00+11:00,2025-10-10,08:25,11,3,14
161,2025-10-10T08:25:00+11:00,2025-10-10,08:25,8,33,41
180,2025-10-10T08:27:00+11:00,2025-10-10,08:27,1,0,1
180,2025-10-10T08:34:00+11:00,2025-10-10,08:34,3,0,3
3,2025-10-10T09:40:00+11:00,2025-10-10,09:40,7,8,15
3,2025-10-10T09:46:00+11:00,2025-10-10,09:46,4,9,13
3,2025-10-10T09:47:00+11:00,2025-10-10,09:47,5,4,9
3,2025-10-10T09:48:00+11:00,2025-10-10,09:48,7,6,13
3,2025-10-10T09:50:00+11:00,2025-10-10,09:50,2,9,11
3,2025-10-10T09:53:00+11:00,2025-10-10,09:53,6,13,19
3,2025-10-10T09:54:00+11:00,2025-10-10,09:54,3,7,10
4,2025-10-10T09:41:00+11:00,2025-10-10,09:41,13,3,16
4,2025-10-10T09:50:00+11:00,2025-10-10,09:50,9,5,14
4,2025-10-10T09:51:00+11:00,2025-10-10,09:51,23,17,40
4,2025-10-10T09:52:00+11:00,2025-10-10,09:52,18,13,31
6,2025-10-10T09:40:00+11:00,2025-10-10,09:40,8,17,25
6,2025-10-10T09:45:00+11:00,2025-10-10,09:45,10,6,16
6,2025-10-10T09:47:00+11:00,2025-10-10,09:47,8,18,26
8,2025-10-10T09:40:00+11:00,2025-10-10,09:40,0,10,10
8,2025-10-10T09:46:00+11:00,2025-10-10,09:46,1,2,3
14,2025-10-10T09:41:00+11:00,2025-10-10,09:41,1,2,3
14,2025-10-10T09:42:00+11:00,2025-10-10,09:42,1,4,5
14,2025-10-10T09:43:00+11:00,2025-10-10,09:43,4,7,11
14,2025-10-10T09:46:00+11:00,2025-10-10,09:46,0,1,1
14,2025-10-10T09:50:00+11:00,2025-10-10,09:50,4,10,14
14,2025-10-10T09:53:00+11:00,2025-10-10,09:53,6,0,6
28,2025-10-10T09:47:00+11:00,2025-10-10,09:47,6,7,13
28,2025-10-10T09:48:00+11:00,2025-10-10,09:48,3,3,6
28,2025-10-10T09:50:00+11:00,2025-10-10,09:50,5,4,9
28,2025-10-10T09:51:00+11:00,2025-10-10,09:51,7,1,8
28,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,3,5
29,2025-10-10T09:47:00+11:00,2025-10-10,09:47,1,3,4
29,2025-10-10T09:48:00+11:00,2025-10-10,09:48,1,4,5
29,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,4,6
29,2025-10-10T09:53:00+11:00,2025-10-10,09:53,5,4,9
31,2025-10-10T09:41:00+11:00,2025-10-10,09:41,1,2,3
31,2025-10-10T09:43:00+11:00,2025-10-10,09:43,0,1,1
31,2025-10-10T09:44:00+11:00,2025-10-10,09:44,0,2,2
31,2025-10-10T09:48:00+11:00,2025-10-10,09:48,1,0,1
31,2025-10-10T09:50:00+11:00,2025-10-10,09:50,1,0,1
31,2025-10-10T09:51:00+11:00,2025-10-10,09:51,3,0,3
31,2025-10-10T09:52:00+11:00,2025-10-10,09:52,3,3,6
31,2025-10-10T09:54:00+11:00,2025-10-10,09:54,6,0,6
36,2025-10-10T09:42:00+11:00,2025-10-10,09:42,3,2,5
36,2025-10-10T09:43:00+11:00,2025-10-10,09:43,4,0,4
36,2025-10-10T09:49:00+11:00,2025-10-10,09:49,5,1,6
36,2025-10-10T09:51:00+11:00,2025-10-10,09:51,0,1,1
36,2025-10-10T09:52:00+11:00,2025-10-10,09:52,1,1,2
37,2025-10-10T09:41:00+11:00,2025-10-10,09:41,2,0,2
37,2025-10-10T09:42:00+11:00,2025-10-10,09:42,1,1,2
37,2025-10-10T09:48:00+11:00,2025-10-10,09:48,0,1,1
37,2025-10-10T09:50:00+11:00,2025-10-10,09:50,0,2,2
39,2025-10-10T09:43:00+11:00,2025-10-10,09:43,0,1,1
39,2025-10-10T09:44:00+11:00,2025-10-10,09:44,0,1,1
39,2025-10-10T09:48:00+11:00,2025-10-10,09:48,3,1,4
39,2025-10-10T09:51:00+11:00,2025-10-10,09:51,5,1,6
39,2025-10-10T09:54:00+11:00,2025-10-10,09:54,1,5,6
40,2025-10-10T09:43:00+11:00,2025-10-10,09:43,6,6,12
40,2025-10-10T09:45:00+11:00,2025-10-10,09:45,3,4,7
40,2025-10-10T09:49:00+11:00,2025-10-10,09:49,1,3,4
40,2025-10-10T09:52:00+11:00,2025-10-10,09:52,3,16,19
41,2025-10-10T09:42:00+11:00,2025-10-10,09:42,18,15,33
41,2025-10-10T09:43:00+11:00,2025-10-10,09:43,22,7,29
41,2025-10-10T09:48:00+11:00,2025-10-10,09:48,33,10,43
41,2025-10-10T09:49:00+11:00,2025-10-10,09:49,34,14,48
41,2025-10-10T09:50:00+11:00,2025-10-10,09:50,22,4,26
41,2025-10-10T09:52:00+11:00,2025-10-10,09:52,21,17,38
41,2025-10-10T09:53:00+11:00,2025-10-10,09:53,34,19,53
42,2025-10-10T09:40:00+11:00,2025-10-10,09:40,5,1,6
42,2025-10-10T09:47:00+11:00,2025-10-10,09:47,3,2,5
43,2025-10-10T09:40:00+11:00,2025-10-10,09:40,17,9,26
45,2025-10-10T09:40:00+11:00,2025-10-10,09:40,1,4,5
45,2025-10-10T09:43:00+11:00,2025-10-10,09:43,5,0,5
45,2025-10-10T09:45:00+11:00,2025-10-10,09:45,4,5,9
45,2025-10-10T09:47:00+11:00,2025-10-10,09:47,4,2,6
47,2025-10-10T09:42:00+11:00,2025-10-10,09:42,11,8,19
47,2025-10-10T09:44:00+11:00,2025-10-10,09:44,7,15,22
47,2025-10-10T09:45:00+11:00,2025-10-10,09:45,5,4,9
47,2025-10-10T09:50:00+11:00,2025-10-10,09:50,11,16,27
47,2025-10-10T09:52:00+11:00,2025-10-10,09:52,6,11,17
50,2025-10-10T09:41:00+11:00,2025-10-10,09:41,1,7,8
50,2025-10-10T09:42:00+11:00,2025-10-10,09:42,0,1,1
50,2025-10-10T09:44:00+11:00,2025-10-10,09:44,4,1,5
50,2025-10-10T09:45:00+11:00,2025-10-10,09:45,5,4,9
50,2025-10-10T09:51:00+11:00,2025-10-10,09:51,0,4,4
54,2025-10-10T09:41:00+11:00,2025-10-10,09:41,4,1,5
54,2025-10-10T09:46:00+11:00,2025-10-10,09:46,1,1,2
54,2025-10-10T09:53:00+11:00,2025-10-10,09:53,4,1,5
61,2025-10-10T09:41:00+11:00,2025-10-10,09:41,4,9,13
61,2025-10-10T09:43:00+11:00,2025-10-10,09:43,6,6,12
61,2025-10-10T09:46:00+11:00,2025-10-10,09:46,2,12,14
61,2025-10-10T09:48:00+11:00,2025-10-10,09:48,6,9,15
61,2025-10-10T09:51:00+11:00,2025-10-10,09:51,6,7,13
61,2025-10-10T09:52:00+11:00,2025-10-10,09:52,8,9,17
61,2025-10-10T09:53:00+11:00,2025-10-10,09:53,3,14,17
61,2025-10-10T09:54:00+11:00,2025-10-10,09:54,7,11,18
66,2025-10-10T09:40:00+11:00,2025-10-10,09:40,4,10,14
66,2025-10-10T09:42:00+11:00,2025-10-10,09:42,1,8,9
66,2025-10-10T09:44:00+11:00,2025-10-10,09:44,4,5,9
66,2025-10-10T09:46:00+11:00,2025-10-10,09:46,3,6,9
66,2025-10-10T09:50:00+11:00,2025-10-10,09:50,6,9,15
66,2025-10-10T09:51:00+11:00,2025-10-10,09:51,4,11,15
66,2025-10-10T09:54:00+11:00,2025-10-10,09:54,8,7,15
69,2025-10-10T09:40:00+11:00,2025-10-10,09:40,1,1,2
69,2025-10-10T09:43:00+11:00,2025-10-10,09:43,2,2,4
69,2025-10-10T09:46:00+11:00,2025-10-10,09:46,3,2,5
69,2025-10-10T09:49:00+11:00,2025-10-10,09:49,27,3,30
69,2025-10-10T09:50:00+11:00,2025-10-10,09:50,6,1,7
69,2025-10-10T09:52:00+11:00,2025-10-10,09:52,3,1,4
70,2025-10-10T09:40:00+11:00,2025-10-10,09:40,1,2,3
70,2025-10-10T09:41:00+11:00,2025-10-10,09:41,5,1,6
70,2025-10-10T09:44:00+11:00,2025-10-10,09:44,3,1,4
71,2025-10-10T09:40:00+11:00,2025-10-10,09:40,0,1,1
71,2025-10-10T09:52:00+11:00,2025-10-10,09:52,0,1,1
75,2025-10-10T09:40:00+11:00,2025-10-10,09:40,5,1,6
75,2025-10-10T09:45:00+11:00,2025-10-10,09:45,3,0,3
75,2025-10-10T09:48:00+11:00,2025-10-10,09:48,1,0,1
75,2025-10-10T09:49:00+11:00,2025-10-10,09:49,0,1,1
75,2025-10-10T09:54:00+11:00,2025-10-10,09:54,0,1,1
78,2025-10-10T09:42:00+11:00,2025-10-10,09:42,1,3,4
78,2025-10-10T09:43:00+11:00,2025-10-10,09:43,1,0,1
78,2025-10-10T09:46:00+11:00,2025-10-10,09:46,0,1,1
78,2025-10-10T09:50:00+11:00,2025-10-10,09:50,0,1,1
84,2025-10-10T09:40:00+11:00,2025-10-10,09:40,69,32,101
84,2025-10-10T09:45:00+11:00,2025-10-10,09:45,82,30,112
84,2025-10-10T09:50:00+11:00,2025-10-10,09:50,94,50,144
87,2025-10-10T09:41:00+11:00,2025-10-10,09:41,2,1,3
87,2025-10-10T09:45:00+11:00,2025-10-10,09:45,0,1,1
87,2025-10-10T09:54:00+11:00,2025-10-10,09:54,1,0,1
107,2025-10-10T09:45:00+11:00,2025-10-10,09:45,7,21,28
108,2025-10-10T09:43:00+11:00,2025-10-10,09:43,4,3,7
108,2025-10-10T09:45:00+11:00,2025-10-10,09:45,14,13,27
108,2025-10-10T09:46:00+11:00,2025-10-10,09:46,2,8,10
108,2025-10-10T09:47:00+11:00,2025-10-10,09:47,3,8,11
108,2025-10-10T09:48:00+11:00,2025-10-10,09:48,6,10,16
108,2025-10-10T09:49:00+11:00,2025-10-10,09:49,6,9,15
108,2025-10-10T09:53:00+11:00,2025-10-10,09:53,2,9,11
118,2025-10-10T09:40:00+11:00,2025-10-10,09:40,2,0,2
131,2025-10-10T09:40:00+11:00,2025-10-10,09:40,9,27,36
131,2025-10-10T09:50:00+11:00,2025-10-10,09:50,7,11,18
134,2025-10-10T09:40:00+11:00,2025-10-10,09:40,21,49,70
135,2025-10-10T09:40:00+11:00,2025-10-10,09:40,23,52,75
135,2025-10-10T09:45:00+11:00,2025-10-10,09:45,25,47,72
167,2025-10-10T09:45:00+11:00,2025-10-10,09:45,2,0,2
179,2025-10-10T09:45:00+11:00,2025-10-10,09:45,3,7,10
179,2025-10-10T09:50:00+11:00,2025-10-10,09:50,9,4,13
181,2025-10-10T09:40:00+11:00,2025-10-10,09:40,10,7,17
181,2025-10-10T09:41:00+11:00,2025-10-10,09:41,13,5,18
181,2025-10-10T09:45:00+11:00,2025-10-10,09:45,0,3,3
181,2025-10-10T09:46:00+11:00,2025-10-10,09:46,8,7,15
181,2025-10-10T09:52:00+11:00,2025-10-10,09:52,9,13,22
181,2025-10-10T09:53:00+11:00,2025-10-10,09:53,3,8,11
181,2025-10-10T09:54:00+11:00,2025-10-10,09:54,14,6,20
182,2025-10-10T09:50:00+11:00,2025-10-10,09:50,6,16,22
184,2025-10-10T09:40:00+11:00,2025-10-10,09:40,48,63,111
184,2025-10-10T09:45:00+11:00,2025-10-10,09:45,39,56,95
184,2025-10-10T09:50:00+11:00,2025-10-10,09:50,52,64,116
185,2025-10-10T09:45:00+11:00,2025-10-10,09:45,39,54,93
1,2025-10-10T09:42:00+11:00,2025-10-10,09:42,5,6,11
1,2025-10-10T09:44:00+11:00,2025-10-10,09:44,3,14,17
1,2025-10-10T09:47:00+11:00,2025-10-10,09:47,10,7,17
1,2025-10-10T09:49:00+11:00,2025-10-10,09:49,6,10,16
1,2025-10-10T09:50:00+11:00,2025-10-10,09:50,1,12,13
1,2025-10-10T09:51:00+11:00,2025-10-10,09:51,7,8,15
1,2025-10-10T09:54:00+11:00,2025-10-10,09:54,5,5,10
2,2025-10-10T09:46:00+11:00,2025-10-10,09:46,5,5,10
2,2025-10-10T09:51:00+11:00,2025-10-10,09:51,5,2,7
2,2025-10-10T09:52:00+11:00,2025-10-10,09:52,5,10,15
9,2025-10-10T09:41:00+11:00,2025-10-10,09:41,5,18,23
9,2025-10-10T09:42:00+11:00,2025-10-10,09:42,1,9,10
9,2025-10-10T09:43:00+11:00,2025-10-10,09:43,5,12,17
9,2025-10-10T09:44:00+11:00,2025-10-10,09:44,1,10,11
9,2025-10-10T09:45:00+11:00,2025-10-10,09:45,2,10,12
9,2025-10-10T09:47:00+11:00,2025-10-10,09:47,3,25,28
9,2025-10-10T09:52:00+11:00,2025-10-10,09:52,3,11,14
9,2025-10-10T09:54:00+11:00,2025-10-10,09:54,2,17,19
10,2025-10-10T09:41:00+11:00,2025-10-10,09:41,0,1,1
10,2025-10-10T09:47:00+11:00,2025-10-10,09:47,1,5,6
10,2025-10-10T09:48:00+11:00,2025-10-10,09:48,2,1,3
10,2025-10-10T09:50:00+11:00,2025-10-10,09:50,1,0,1
10,2025-10-10T09:54:00+11:00,2025-10-10,09:54,1,4,5
11,2025-10-10T09:41:00+11:00,2025-10-10,09:41,0,1,1
11,2025-10-10T09:45:00+11:00,2025-10-10,09:45,4,3,7
11,2025-10-10T09:50:00+11:00,2025-10-10,09:50,0,1,1
11,2025-10-10T09:52:00+11:00,2025-10-10,09:52,1,0,1
11,2025-10-10T09:54:00+11:00,2025-10-10,09:54,0,1,1
12,2025-10-10T09:40:00+11:00,2025-10-10,09:40,3,3,6
12,2025-10-10T09:44:00+11:00,2025-10-10,09:44,1,0,1
12,2025-10-10T09:45:00+11:00,2025-10-10,09:45,1,1,2
12,2025-10-10T09:47:00+11:00,2025-10-10,09:47,2,0,2
12,2025-10-10T09:48:00+11:00,2025-10-10,09:48,2,1,3
12,2025-10-10T09:49:00+11:00,2025-10-10,09:49,3,0,3
12,2025-10-10T09:52:00+11:00,2025-10-10,09:52,4,2,6
17,2025-10-10T09:40:00+11:00,2025-10-10,09:40,4,7,11
17,2025-10-10T09:50:00+11:00,2025-10-10,09:50,10,5,15
17,2025-10-10T09:51:00+11:00,2025-10-10,09:51,9,4,13
17,2025-10-10T09:52:00+11:00,2025-10-10,09:52,7,5,12
17,2025-10-10T09:54:00+11:00,2025-10-10,09:54,8,4,12
18,2025-10-10T09:41:00+11:00,2025-10-10,09:41,1,11,12
18,2025-10-10T09:47:00+11:00,2025-10-10,09:47,1,4,5
18,2025-10-10T09:51:00+11:00,2025-10-10,09:51,4,3,7
18,2025-10-10T09:52:00+11:00,2025-10-10,09:52,5,2,7
18,2025-10-10T09:53:00+11:00,2025-10-10,09:53,8,5,13
19,2025-10-10T09:49:00+11:00,2025-10-10,09:49,1,1,2
19,2025-10-10T09:51:00+11:00,2025-10-10,09:51,3,2,5
20,2025-10-10T09:41:00+11:00,2025-10-10,09:41,1,1,2
20,2025-10-10T09:43:00+11:00,2025-10-10,09:43,5,6,11
20,2025-10-10T09:45:00+11:00,2025-10-10,09:45,1,1,2
20,2025-10-10T09:46:00+11:00,2025-10-10,09:46,1,1,2
20,2025-10-10T09:47:00+11:00,2025-10-10,09:47,2,0,2
20,2025-10-10T09:50:00+11:00,2025-10-10,09:50,1,3,4
20,2025-10-10T09:52:00+11:00,2025-10-10,09:52,3,3,6
20,2025-10-10T09:53:00+11:00,2025-10-10,09:53,4,3,7
23,2025-10-10T09:40:00+11:00,2025-10-10,09:40,2,7,9
23,2025-10-10T09:47:00+11:00,2025-10-10,09:47,12,6,18
23,2025-10-10T09:51:00+11:00,2025-10-10,09:51,4,5,9
23,2025-10-10T09:54:00+11:00,2025-10-10,09:54,8,3,11
24,2025-10-10T09:41:00+11:00,2025-10-10,09:41,50,2,52
24,2025-10-10T09:48:00+11:00,2025-10-10,09:48,16,9,25
24,2025-10-10T09:50:00+11:00,2025-10-10,09:50,17,4,21
24,2025-10-10T09:51:00+11:00,2025-10-10,09:51,25,9,34
27,2025-10-10T09:40:00+11:00,2025-10-10,09:40,1,2,3
27,2025-10-10T09:41:00+11:00,2025-10-10,09:41,1,2,3
27,2025-10-10T09:43:00+11:00,2025-10-10,09:43,3,8,11
27,2025-10-10T09:48:00+11:00,2025-10-10,09:48,1,3,4
27,2025-10-10T09:49:00+11:00,2025-10-10,09:49,2,2,4
27,2025-10-10T09:51:00+11:00,2025-10-10,09:51,3,1,4
27,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,0,2
30,2025-10-10T09:43:00+11:00,2025-10-10,09:43,1,1,2
30,2025-10-10T09:44:00+11:00,2025-10-10,09:44,2,2,4
30,2025-10-10T09:49:00+11:00,2025-10-10,09:49,2,0,2
30,2025-10-10T09:51:00+11:00,2025-10-10,09:51,0,7,7
30,2025-10-10T09:52:00+11:00,2025-10-10,09:52,1,2,3
35,2025-10-10T09:45:00+11:00,2025-10-10,09:45,9,16,25
35,2025-10-10T09:50:00+11:00,2025-10-10,09:50,14,14,28
48,2025-10-10T09:41:00+11:00,2025-10-10,09:41,3,7,10
48,2025-10-10T09:42:00+11:00,2025-10-10,09:42,9,5,14
48,2025-10-10T09:47:00+11:00,2025-10-10,09:47,4,7,11
48,2025-10-10T09:48:00+11:00,2025-10-10,09:48,4,2,6
48,2025-10-10T09:50:00+11:00,2025-10-10,09:50,6,2,8
48,2025-10-10T09:54:00+11:00,2025-10-10,09:54,6,9,15
49,2025-10-10T09:40:00+11:00,2025-10-10,09:40,8,4,12
49,2025-10-10T09:43:00+11:00,2025-10-10,09:43,6,1,7
49,2025-10-10T09:44:00+11:00,2025-10-10,09:44,3,2,5
49,2025-10-10T09:45:00+11:00,2025-10-10,09:45,4,4,8
49,2025-10-10T09:49:00+11:00,2025-10-10,09:49,2,1,3
49,2025-10-10T09:52:00+11:00,2025-10-10,09:52,5,11,16
49,2025-10-10T09:53:00+11:00,2025-10-10,09:53,8,5,13
51,2025-10-10T09:41:00+11:00,2025-10-10,09:41,0,2,2
51,2025-10-10T09:48:00+11:00,2025-10-10,09:48,2,4,6
51,2025-10-10T09:52:00+11:00,2025-10-10,09:52,0,1,1
52,2025-10-10T09:42:00+11:00,2025-10-10,09:42,1,4,5
52,2025-10-10T09:43:00+11:00,2025-10-10,09:43,0,2,2
52,2025-10-10T09:45:00+11:00,2025-10-10,09:45,2,0,2
52,2025-10-10T09:49:00+11:00,2025-10-10,09:49,1,7,8
52,2025-10-10T09:54:00+11:00,2025-10-10,09:54,8,3,11
53,2025-10-10T09:42:00+11:00,2025-10-10,09:42,7,5,12
53,2025-10-10T09:47:00+11:00,2025-10-10,09:47,6,5,11
53,2025-10-10T09:48:00+11:00,2025-10-10,09:48,7,6,13
53,2025-10-10T09:52:00+11:00,2025-10-10,09:52,5,3,8
53,2025-10-10T09:53:00+11:00,2025-10-10,09:53,10,8,18
56,2025-10-10T09:43:00+11:00,2025-10-10,09:43,4,1,5
56,2025-10-10T09:44:00+11:00,2025-10-10,09:44,9,2,11
56,2025-10-10T09:47:00+11:00,2025-10-10,09:47,1,2,3
56,2025-10-10T09:49:00+11:00,2025-10-10,09:49,6,6,12
56,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,2,4
58,2025-10-10T09:49:00+11:00,2025-10-10,09:49,5,1,6
58,2025-10-10T09:51:00+11:00,2025-10-10,09:51,18,2,20
58,2025-10-10T09:52:00+11:00,2025-10-10,09:52,3,1,4
62,2025-10-10T09:41:00+11:00,2025-10-10,09:41,2,3,5
62,2025-10-10T09:45:00+11:00,2025-10-10,09:45,3,3,6
62,2025-10-10T09:46:00+11:00,2025-10-10,09:46,3,4,7
62,2025-10-10T09:48:00+11:00,2025-10-10,09:48,2,2,4
62,2025-10-10T09:49:00+11:00,2025-10-10,09:49,0,3,3
62,2025-10-10T09:50:00+11:00,2025-10-10,09:50,5,5,10
62,2025-10-10T09:51:00+11:00,2025-10-10,09:51,0,1,1
62,2025-10-10T09:52:00+11:00,2025-10-10,09:52,17,1,18
62,2025-10-10T09:54:00+11:00,2025-10-10,09:54,0,2,2
63,2025-10-10T09:40:00+11:00,2025-10-10,09:40,0,5,5
63,2025-10-10T09:46:00+11:00,2025-10-10,09:46,3,3,6
63,2025-10-10T09:48:00+11:00,2025-10-10,09:48,4,12,16
63,2025-10-10T09:50:00+11:00,2025-10-10,09:50,3,4,7
63,2025-10-10T09:53:00+11:00,2025-10-10,09:53,2,0,2
67,2025-10-10T09:40:00+11:00,2025-10-10,09:40,8,1,9
67,2025-10-10T09:44:00+11:00,2025-10-10,09:44,2,11,13
67,2025-10-10T09:49:00+11:00,2025-10-10,09:49,8,13,21
67,2025-10-10T09:50:00+11:00,2025-10-10,09:50,5,8,13
67,2025-10-10T09:52:00+11:00,2025-10-10,09:52,13,6,19
67,2025-10-10T09:53:00+11:00,2025-10-10,09:53,8,4,12
68,2025-10-10T09:44:00+11:00,2025-10-10,09:44,1,5,6
68,2025-10-10T09:46:00+11:00,2025-10-10,09:46,2,4,6
68,2025-10-10T09:47:00+11:00,2025-10-10,09:47,1,3,4
68,2025-10-10T09:48:00+11:00,2025-10-10,09:48,2,4,6
68,2025-10-10T09:50:00+11:00,2025-10-10,09:50,0,2,2
68,2025-10-10T09:54:00+11:00,2025-10-10,09:54,2,3,5
72,2025-10-10T09:47:00+11:00,2025-10-10,09:47,0,1,1
72,2025-10-10T09:48:00+11:00,2025-10-10,09:48,5,2,7
72,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,2,4
76,2025-10-10T09:42:00+11:00,2025-10-10,09:42,0,3,3
76,2025-10-10T09:47:00+11:00,2025-10-10,09:47,2,0,2
76,2025-10-10T09:48:00+11:00,2025-10-10,09:48,2,0,2
76,2025-10-10T09:50:00+11:00,2025-10-10,09:50,0,5,5
79,2025-10-10T09:40:00+11:00,2025-10-10,09:40,3,5,8
79,2025-10-10T09:49:00+11:00,2025-10-10,09:49,3,6,9
79,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,3,5
85,2025-10-10T09:41:00+11:00,2025-10-10,09:41,0,1,1
85,2025-10-10T09:51:00+11:00,2025-10-10,09:51,0,2,2
85,2025-10-10T09:52:00+11:00,2025-10-10,09:52,2,1,3
85,2025-10-10T09:53:00+11:00,2025-10-10,09:53,1,1,2
86,2025-10-10T09:41:00+11:00,2025-10-10,09:41,0,4,4
86,2025-10-10T09:44:00+11:00,2025-10-10,09:44,1,0,1
86,2025-10-10T09:46:00+11:00,2025-10-10,09:46,4,0,4
86,2025-10-10T09:54:00+11:00,2025-10-10,09:54,1,0,1
109,2025-10-10T09:50:00+11:00,2025-10-10,09:50,7,13,20
117,2025-10-10T09:45:00+11:00,2025-10-10,09:45,6,6,12
123,2025-10-10T09:45:00+11:00,2025-10-10,09:45,4,0,4
123,2025-10-10T09:50:00+11:00,2025-10-10,09:50,1,1,2
136,2025-10-10T09:45:00+11:00,2025-10-10,09:45,16,13,29
139,2025-10-10T09:40:00+11:00,2025-10-10,09:40,2,4,6
139,2025-10-10T09:45:00+11:00,2025-10-10,09:45,2,9,11
139,2025-10-10T09:50:00+11:00,2025-10-10,09:50,86,6,92
142,2025-10-10T09:45:00+11:00,2025-10-10,09:45,11,13,24
142,2025-10-10T09:50:00+11:00,2025-10-10,09:50,20,21,41
161,2025-10-10T09:40:00+11:00,2025-10-10,09:40,21,7,28
161,2025-10-10T09:50:00+11:00,2025-10-10,09:50,3,14,17
164,2025-10-10T09:45:00+11:00,2025-10-10,09:45,3,1,4
180,2025-10-10T09:42:00+11:00,2025-10-10,09:42,2,1,3
3,2025-10-10T10:14:00+11:00,2025-10-10,10:14,2,12,14
